,$\sigma ($$\bar{x}$$)$,$range ($$\bar{x}$$)$,$IQR ($$\bar{x}$$)$,$\sigma ($$\sigma$$)$,$range ($$\sigma$$)$,$IQR ($$\sigma$$)$,$\sigma ($min$)$,$range ($min$)$,$IQR ($min$)$,$\sigma ($$x_{10}$$)$,$range ($$x_{10}$$)$,$IQR ($$x_{10}$$)$,$\sigma ($$x_{20}$$)$,$range ($$x_{20}$$)$,$IQR ($$x_{20}$$)$,$\sigma ($$x_{30}$$)$,$range ($$x_{30}$$)$,$IQR ($$x_{30}$$)$,$\sigma ($$x_{40}$$)$,$range ($$x_{40}$$)$,$IQR ($$x_{40}$$)$,$\sigma ($median$)$,$range ($median$)$,$IQR ($median$)$,$\sigma ($$x_{60}$$)$,$range ($$x_{60}$$)$,$IQR ($$x_{60}$$)$,$\sigma ($$x_{70}$$)$,$range ($$x_{70}$$)$,$IQR ($$x_{70}$$)$,$\sigma ($$x_{80}$$)$,$range ($$x_{80}$$)$,$IQR ($$x_{80}$$)$,$\sigma ($$x_{90}$$)$,$range ($$x_{90}$$)$,$IQR ($$x_{90}$$)$,$\sigma ($max$)$,$range ($max$)$,$IQR ($max$)$,$\sigma ($$IQR$$)$,$range ($$IQR$$)$,$IQR ($$IQR$$)$,$\sigma ($$CV$$)$,$range ($$CV$$)$,$IQR ($$CV$$)$,$\sigma ($$\overline{\Delta x}$$)$,$range ($$\overline{\Delta x}$$)$,$IQR ($$\overline{\Delta x}$$)$,$\sigma ($$max(\Delta x)$$)$,$range ($$max(\Delta x)$$)$,$IQR ($$max(\Delta x)$$)$,$\sigma ($$\sigma(\Delta x)$$)$,$range ($$\sigma(\Delta x)$$)$,$IQR ($$\sigma(\Delta x)$$)$,$\sigma ($$\gamma_{1}$$)$,$range ($$\gamma_{1}$$)$,$IQR ($$\gamma_{1}$$)$,$\sigma ($$Kurt[X]$$)$,$range ($$Kurt[X]$$)$,$IQR ($$Kurt[X]$$)$,$\sigma ($$R_{XX}$$)$,$range ($$R_{XX}$$)$,$IQR ($$R_{XX}$$)$,$||X_{train}||$,$||x_{train}^{i}||$,$||X_{test}||$,$||x_{test}^{i}||$,$||Y_{C}||$,$min(||I_{c}||)$,$max(||I_{c}||)$,$mean(||I_{c}||)$,$std(||I_{c}||)$
UMD,0.1786353554266241,0.1675634069284143,0.1675634069284143,0.1095220004813537,0.09612096025736752,0.07173415360023061,0.3892425336378672,0.4018761059793454,0.4018761059793454,0.26158084712509877,0.2530327179481796,0.2530327179481797,0.26233412211321433,0.2547373036709923,0.2547373036709924,0.22675270277796494,0.2223196752224182,0.22231967522241833,0.09059655022685285,0.0901152967112131,0.09011529671121317,0.011516568465250784,0.010873869866947123,0.010873869866947251,0.10662504539712152,0.1104506980414656,0.11045069804146564,0.2545948519461166,0.2618602623212702,0.26186026232127,0.24111886002590666,0.2338258924669494,0.23382589246694957,0.2395920608763691,0.23242131636169658,0.23225344103052997,0.20848898089190543,0.17818975925327327,0.1909356314339685,0.050425904218537716,0.04259164562069267,0.030425739257255956,0.25904827067366043,0.13933126424155598,0.2198670465007623,0.00039182025294873187,0.0004125809670177324,0.0004125809670177324,0.02527428382370847,0.016052149796118725,0.02502866581826675,0.07181255710587169,0.05038204720773111,0.23678034587083124,0.11968260179113166,0.09682539546254658,0.11648599243427604,0.003274114158362796,0.0032178100812061366,0.0032178100812061366,0.008810815512955808,0.004776148717435963,0.013684558256613534,0.002244668911335578,0.04772004241781548,0.007389749702026222,0.04772004241781548,0.017241379310344827,0.006197183098591549,0.004573804573804574,0.006053935057787562,0.0
UWaveGestureLibraryAll,4.046203554526789e-11,6.413467338526359e-11,5.3170805106586146e-11,1.1795276740422754e-10,1.518904993268954e-10,1.3180414242173612e-10,0.026285173590512995,0.0418042062594414,0.021511777884553246,0.007828613484993512,0.012926282246460108,0.00870056058319854,0.007728139914340369,0.013687163873589802,0.007046101404164867,0.011445800002720505,0.019498163155344493,0.009759353006437614,0.006493928230799374,0.010559978451472826,0.005254387712315674,0.006262204948136668,0.008742442689444971,0.010945590727163,0.00696834638854903,0.011599550094992915,0.006363146196612192,0.010393853126094343,0.018039735310116524,0.009916942388763263,0.008293442986142223,0.013711650830471324,0.0064156481187098765,0.00675148703583648,0.009251180968132268,0.011252887840023451,0.024648435289088687,0.04142570484535652,0.01735553046041954,0.04360545093323725,0.0737537938234658,0.015143459706438735,1.033673842593141e-10,7.62863380157649e-11,1.617415074975001e-10,0.0038856967431342604,0.005219121136580789,0.0065803994552510155,0.2549606575619287,0.2779024371809346,0.2976745717453291,0.014391568296036193,0.01826047841461128,0.05690342541058218,0.01419387949072114,0.015481569942750802,0.015925101174209384,0.001583614448648669,0.0025609081190818427,0.0012881983875816406,0.003611564134050592,0.0031409857714253847,0.005520581368136928,0.09876543209876543,0.32873806998939553,0.21227651966626937,0.32873806998939553,0.10344827586206896,0.05577464788732395,0.052390852390852394,0.06108970831040176,0.011192937257646838
UWaveGestureLibraryX,6.14823279391568e-11,9.769903341693492e-11,4.997034194743307e-11,2.556317768640815e-10,3.6209341739092353e-10,8.462649996737687e-11,0.06525365705411712,0.10010492633917535,0.049428508228929524,0.015598821387115163,0.024359304379132994,0.019462906092244,0.02348334845304457,0.033253205223404525,0.035887782155740136,0.027038018974914462,0.04262870962637635,0.029680964802228083,0.018688538603560335,0.025273729205573976,0.02226593739535399,0.013649132769654222,0.019863930529749798,0.01668089941435897,0.014948026232541971,0.02371848650776666,0.019994411977562094,0.0211826366020686,0.03337262896472084,0.029764596272736803,0.02259166898273682,0.035275806044000685,0.028435695408886793,0.017032455762044773,0.02680479664629695,0.02052866954723687,0.0510555008415083,0.07376619052860685,0.06391889288507994,0.10442624725097245,0.1589104280378263,0.07990272808280757,1.4454785943162956e-10,1.325202180659601e-10,1.0782067410809876e-10,0.022668294844038765,0.0399835645254505,0.020320739283788112,0.043220284885130585,0.044578745237105935,0.04990181863731835,0.042911049348819674,0.049939729781272334,0.17514203101532277,0.02749026161792879,0.03669860673894826,0.02178067638507063,0.004308445383978985,0.005875989815866892,0.006399043993478907,0.004808004665163627,0.0036709822447806547,0.010149740322740654,0.09876543209876543,0.10604453870625663,0.21227651966626937,0.10604453870625663,0.10344827586206896,0.05577464788732395,0.052390852390852394,0.06108970831040176,0.011192937257646838
UWaveGestureLibraryY,5.92012672125815e-11,1.046458094281851e-10,3.7367559315560494e-11,2.1501870751397946e-10,2.8143665702821455e-10,1.6856727021254344e-10,0.03845620613399776,0.06174547794084961,0.03499164288602106,0.012741899534704908,0.02198956228078029,0.011498191524791888,0.01636365256040303,0.02185491573153546,0.014228568442677775,0.00947070280933896,0.013915869433781291,0.01571838878178635,0.013328781909056323,0.02023518101276118,0.020197616009974207,0.021296268657168393,0.029490186687613974,0.03637168224908154,0.024310819928447972,0.03711817580226222,0.031694193692772286,0.017445826493635123,0.025204606154915297,0.025643742712906856,0.00850504419246036,0.011798522512792788,0.010162285204636216,0.017361703504239802,0.02676523637685356,0.024734763345942542,0.04751511723420252,0.06605019486691419,0.05265990928461227,0.055001405185999684,0.07982883690507354,0.0365953181154293,1.7255018462775886e-10,1.3440298803575759e-10,2.0551367960396728e-10,0.02325715585195628,0.038303298515839364,0.02409399625595341,0.03003746947820077,0.027053519098644587,0.056358722716340036,0.025430538990290817,0.030045709902488966,0.13200585823244076,0.06270746607958705,0.07129877669906429,0.08305073192636274,0.0025577078115068983,0.0034620201710761234,0.0030152141486348197,0.0032137924382416062,0.002581059656509016,0.007579944668456629,0.09876543209876543,0.10604453870625663,0.21227651966626937,0.10604453870625663,0.10344827586206896,0.05577464788732395,0.052390852390852394,0.06108970831040176,0.011192937257646838
UWaveGestureLibraryZ,7.181813714221459e-11,1.1094180465973427e-10,8.319682908079209e-11,5.875411580149975e-10,7.329640816154153e-10,4.3156962061610284e-10,0.055191411346875094,0.07594385877397271,0.05901657173830334,0.027353929952173613,0.03575720020569568,0.04201363558645851,0.027560835684628606,0.03638891572450797,0.04964421851636475,0.02382708125647513,0.03503969857589585,0.01310999567957941,0.024013550520318675,0.036599432383647906,0.028094219897492632,0.020160920187501437,0.02717745591267928,0.03239595816335006,0.024610522147337156,0.04321261800830407,0.017512130972653618,0.03027869260844533,0.04966759934092456,0.0324946940802196,0.02332186708756281,0.03915579332854509,0.02876123978802923,0.022618986375224998,0.03915591857370661,0.02004530522578213,0.05810480908022065,0.09463747315030638,0.058033502364549426,0.11285564904875246,0.1758625300653195,0.08621521273576022,4.016978042649625e-10,3.4605271444202326e-10,3.8771861076637947e-10,0.028910170889284773,0.04429300011072248,0.03370835442055861,0.044834360953037715,0.05305070048729036,0.03156025579502264,0.038785897796954016,0.0452111891819524,0.18633342340165615,0.056657176508651354,0.07241305113490826,0.060372352033998315,0.003163106343335001,0.0044065307426641885,0.005120260811222666,0.0036308697667179033,0.0027063225131437403,0.0090213576810053,0.09876543209876543,0.10604453870625663,0.21227651966626937,0.10604453870625663,0.10344827586206896,0.05577464788732395,0.052390852390852394,0.06108970831040176,0.011192937257646838
Wafer,2.2400637716475106e-11,1.6525183370265418e-11,1.6525215876797872e-11,2.4741668240882724e-10,1.5379220179530003e-10,1.1477373762911125e-10,0.02110517927084032,0.015558762632072303,0.015558762632072287,0.016711805985464182,0.012311552135867862,0.012311552135867862,0.01430211301407636,0.010537642552760667,0.010537642552760669,0.004144490698185967,0.0030530149485552293,0.003053014948555229,0.0275868306317162,0.02032225555170841,0.02032225555170841,0.021430988375170535,0.015795213451903302,0.015795213451903302,0.00649282400787221,0.004791829835715743,0.004791829835715809,0.0008349093296045813,0.0006166703008264173,0.0006166703008264801,0.002811830719602537,0.0020787804162103007,0.002078780416210301,0.004818756713331265,0.003560818768614747,0.003558246828831525,0.025421556695479137,0.017324463436633897,0.018563678290999322,0.021089995060416148,0.01449279592786221,0.010353063930348004,3.1531634114968994e-10,1.2477721561518188e-10,1.9690041407735556e-10,0.0005943866196492374,0.0004495592752179911,0.0004495592752179911,0.047198576373023035,0.023030873556079773,0.03590995879425779,0.002048682964564946,0.0011709010421775143,0.005502879877115528,0.018598884844178463,0.010833825622136879,0.013033656340114387,0.004724528507125649,0.003341000513397599,0.0033410005133976033,0.002288338539553024,0.0009238871759198619,0.002648099060769485,0.11043771043771043,0.048427006009190525,0.366150178784267,0.048427006009190525,0.0,0.054084507042253524,0.3750519750519751,0.2746285085305449,0.7359024710423347
Wine,6.979548102942049e-11,5.1488852104423776e-11,5.148891711748868e-11,1.3368988456830722e-09,8.310054724414044e-10,6.201713067829159e-10,0.0009079813048224318,0.0006693648708120649,0.0006693648708120649,0.0,0.0,0.0,0.0002338511451450979,0.0001722990005509992,0.00017229900055099973,2.7431643810499516e-05,2.0207360738812694e-05,2.020736073874623e-05,0.0002618785647274515,0.00019291680102560577,0.0001929168010256058,0.0009455130364721106,0.000696868477141124,0.000696868477141123,5.969152557585866e-05,4.4053501657674744e-05,4.405350165767576e-05,0.002151820516923655,0.001589350793485834,0.0015893507934858966,0.0018722968570866155,0.0013841850480934767,0.0013841850480935413,0.0014471574358256795,0.0010693765353150802,0.0010686041365402272,0.0022056478468312755,0.0015031205969898026,0.0016106384649170423,0.004883468771269592,0.003355862157357076,0.002397291428754746,1.1383822216436634e-09,4.5048145428986653e-10,7.108669698745086e-10,2.1163282189625525e-05,1.600666887154427e-05,1.60066688715142e-05,3.1375851663034563e-06,1.5310065003966673e-06,2.387160009725491e-06,9.779418575248779e-05,5.5893135246919893e-05,0.00026268078867454624,0.002189691778332558,0.0012754925411620607,0.0015344839418420112,0.00014196507096045545,0.00010039210775171518,0.00010039210775171423,6.229947508268473e-05,2.4394416470458177e-05,7.111537738384147e-05,0.004601571268237935,0.07741251325556733,0.002026221692491061,0.07741251325556733,0.0,0.014647887323943662,0.012058212058212059,0.015134837644468905,0.002739091083284124
WordSynonyms,3.5695803974510014e-10,8.043218100223101e-10,4.131576373941421e-10,3.9512109748357905e-09,7.773984881877139e-09,2.5075956588048746e-09,0.06903707940768601,0.14868895952767244,0.09654157906461873,0.04216717636114533,0.07834200745590127,0.0712657949169293,0.031194365439950748,0.058959925846765626,0.04893885756736736,0.021662376684259375,0.04593568544814415,0.026852050457924596,0.009607292761588506,0.018886291221654732,0.012907625819517278,0.026947690489293352,0.06483713940899323,0.02454103613774291,0.0470288958258284,0.11429313586229593,0.04255764226927185,0.051995546616522205,0.1110143605117761,0.04816377319702294,0.062399882821426014,0.11051146901193196,0.11121622988810606,0.06230844219330531,0.132295200305145,0.09932040381720546,0.19417067913068078,0.34146774538500496,0.26966190397699497,0.17460650869253194,0.3224202251308042,0.15232736036760314,3.4266008293255156e-09,4.463880790080235e-09,2.022605994621092e-09,0.0033440565740409226,0.009196048315825319,0.0016245550618956457,0.13891656721230305,0.2023246617641962,0.12203294201350949,0.12649143958390827,0.2289587622598481,0.39013781030779654,0.1536520749125969,0.24113549503653953,0.2233415127900889,0.017419128261642925,0.03176275196901783,0.022832243362091612,0.03524405282687968,0.048111863905717096,0.02732548695670972,0.028170594837261503,0.09013785790031813,0.036829558998808104,0.09013785790031813,0.39655172413793105,0.0005633802816901409,0.024532224532224534,0.0053274628508530545,0.016301789980519333
Worms,7.895677987415633e-11,1.1023738810148646e-10,7.178274532764615e-11,4.858210613252048e-10,5.503177443397234e-10,3.9382987941982033e-10,0.042476258079211675,0.054311040934827366,0.05053889438722527,0.016591132106699553,0.01915986270184115,0.030205643100421425,0.004216637485789713,0.0060997572642004505,0.0013233621844898178,0.00878445255300733,0.012643692349986345,0.0019510579924671844,0.013481760863570816,0.01822638886930663,0.013890047024712974,0.014196705691979485,0.016378220568804537,0.025569385412897282,0.011834899757179803,0.013790373437242728,0.020104955640427854,0.009365062225431332,0.01293271903553013,0.010423769293611553,0.010524364315272842,0.014004466875583226,0.006426008547886864,0.016259283219257955,0.023709979009314007,0.006902949501113908,0.0909793908130388,0.11839961588988637,0.0451887774410843,0.03183456281928125,0.03949292337316163,0.015376056166059337,2.804840792867429e-10,1.934986974446168e-10,3.6138657695335034e-10,0.0031719541107516403,0.004600847037798214,0.002611543234019671,0.07780968282233862,0.07524284049444058,0.03541685336662669,0.053958945475736014,0.05724094146131159,0.21982227673538507,0.04860871308111834,0.04344312837995894,0.08727768168098926,0.0029503586940322897,0.003985109329704867,0.001918940490601603,0.008086635659973999,0.005751406830961961,0.017517241740290006,0.018518518518518517,0.31283138918345704,0.003396901072705602,0.31283138918345704,0.05172413793103448,0.009014084507042254,0.031185031185031187,0.019372592184920198,0.029745738869861177
WormsTwoClass,2.0485568591307478e-11,1.511241696334302e-11,1.511241696334302e-11,2.603622576340896e-10,1.618390662913172e-10,1.2077894778386162e-10,0.0016046723872182834,0.0011829663446386832,0.0011829663446387155,0.0021013425849836886,0.0015480546395074395,0.0015480546395074395,0.0011110310639609645,0.0008185957001955706,0.0008185957001956364,0.0020104842127504105,0.0014810114926902594,0.0014810114926902588,0.003436931521206579,0.002531867528391638,0.002531867528391704,0.0004070025195941358,0.00029997177731195873,0.0002999717773119577,0.002921909832054494,0.002156426031805893,0.0021564260318060243,0.0014031637456886985,0.0010363872800084521,0.00103638728000845,0.0015253435670163017,0.0011276832253806748,0.0011276832253808043,0.00442676459816222,0.003271156317513748,0.003268793597696196,0.005213809311876932,0.0035531438877327496,0.003807299446516952,0.007044204712979462,0.004840694418696658,0.0034579952021334113,1.4759304150559122e-10,5.840562749175674e-11,9.216504914053788e-11,0.0003257467578063534,0.0002463757956571333,0.0002463757956571334,0.010313845155762573,0.0050327124653514145,0.007847053513365714,0.002706358942092537,0.0015467881368728625,0.007269435251957136,0.0030845493978136026,0.001796745911314124,0.0021615788877682686,0.0008417170175769316,0.0005952291289212521,0.000595229128921252,0.0003533841103643955,0.00014201522825309798,0.00040809075556861256,0.018518518518518517,0.31283138918345704,0.003396901072705602,0.31283138918345704,0.0,0.04225352112676056,0.043243243243243246,0.04925701706108971,0.02647788047174653
Yoga,4.9164236578604984e-11,3.626896854479246e-11,3.626896854479246e-11,4.63798652311288e-11,2.8829347817021478e-11,2.1515110570381482e-11,0.01681991821952627,0.012399663215846147,0.012399663215846164,0.01482185018292617,0.010919225692054946,0.010919225692055043,0.014939061112424084,0.011006939039122017,0.011006939039122018,0.0007958959296296817,0.0005862921038083719,0.000586292103808502,0.002918498566451178,0.002149956060067554,0.002149956060067489,0.011098046761232943,0.008179558237079377,0.008179558237079245,0.013417511686773081,0.009902383422650955,0.009902383422651087,0.013484100827255888,0.009959458133562582,0.009959458133562709,0.005960984391968947,0.004406942967431522,0.004406942967431651,0.015930047218453165,0.011771503417771256,0.011763000991808017,0.03339934631366803,0.022761224300694192,0.024389329399598123,0.0376405875338694,0.025866167923248404,0.018477738282899107,7.67923661267347e-11,3.0388331891942706e-11,4.7953325951701836e-11,0.0003570348614846038,0.0002700402873323333,0.0002700402873323328,0.00904784374922835,0.00441495827536754,0.0068838452593112335,0.005132053470882043,0.002933165776014834,0.013784989801579687,0.010429231031080772,0.006075013169355355,0.007308557168324565,0.000597590903779822,0.00042259275466723767,0.00042259275466723724,0.00021005856624675071,8.410057112256702e-05,0.00024216932386597964,0.031874298540965205,0.14528101802757157,0.17759237187127533,0.14528101802757157,0.0,0.07661971830985916,0.06735966735966736,0.08200330214639516,0.023738789388462408
